Date,Adj Close
01.12.2000,1315.23
04.12.2000,1324.97
05.12.2000,1376.54
06.12.2000,1351.46
07.12.2000,1343.55
08.12.2000,1369.89
11.12.2000,1380.20
12.12.2000,1371.18
13.12.2000,1359.99
14.12.2000,1340.93
15.12.2000,1312.15
18.12.2000,1322.74
19.12.2000,1305.60
20.12.2000,1264.74
21.12.2000,1274.86
22.12.2000,1305.95
26.12.2000,1315.19
27.12.2000,1328.92
28.12.2000,1334.22
29.12.2000,1320.28
02.01.2001,1283.27
03.01.2001,1347.56
04.01.2001,1333.34
05.01.2001,1298.35
08.01.2001,1295.86
09.01.2001,1300.80
10.01.2001,1313.27
11.01.2001,1326.82
12.01.2001,1318.55
16.01.2001,1326.65
17.01.2001,1329.47
18.01.2001,1347.97
19.01.2001,1342.54
22.01.2001,1342.90
23.01.2001,1360.40
24.01.2001,1364.30
25.01.2001,1357.51
26.01.2001,1354.95
29.01.2001,1364.17
30.01.2001,1373.73
31.01.2001,1366.01
01.02.2001,1373.47
02.02.2001,1349.47
05.02.2001,1354.31
06.02.2001,1352.26
07.02.2001,1340.89
08.02.2001,1332.53
09.02.2001,1314.76
12.02.2001,1330.31
13.02.2001,1318.80
14.02.2001,1315.92
15.02.2001,1326.61
16.02.2001,1301.53
20.02.2001,1278.94
21.02.2001,1255.27
22.02.2001,1252.82
23.02.2001,1245.86
26.02.2001,1267.65
27.02.2001,1257.94
28.02.2001,1239.94
01.03.2001,1241.23
02.03.2001,1234.18
05.03.2001,1241.41
06.03.2001,1253.80
07.03.2001,1261.89
08.03.2001,1264.74
09.03.2001,1233.42
12.03.2001,1180.16
13.03.2001,1197.66
14.03.2001,1166.71
15.03.2001,1173.56
16.03.2001,1150.53
19.03.2001,1170.81
20.03.2001,1142.62
21.03.2001,1122.14
22.03.2001,1117.58
23.03.2001,1139.83
26.03.2001,1152.69
27.03.2001,1182.17
28.03.2001,1153.29
29.03.2001,1147.95
30.03.2001,1160.33
02.04.2001,1145.87
03.04.2001,1106.46
04.04.2001,1103.25
05.04.2001,1151.44
06.04.2001,1128.43
09.04.2001,1137.59
10.04.2001,1168.38
11.04.2001,1165.89
12.04.2001,1183.50
16.04.2001,1179.68
17.04.2001,1191.81
18.04.2001,1238.16
19.04.2001,1253.69
20.04.2001,1242.98
23.04.2001,1224.36
24.04.2001,1209.47
25.04.2001,1228.75
26.04.2001,1234.52
27.04.2001,1253.05
30.04.2001,1249.46
01.05.2001,1266.44
02.05.2001,1267.43
03.05.2001,1248.58
04.05.2001,1266.61
07.05.2001,1263.51
08.05.2001,1261.20
09.05.2001,1255.54
10.05.2001,1255.18
11.05.2001,1245.67
14.05.2001,1248.92
15.05.2001,1249.44
16.05.2001,1284.99
17.05.2001,1288.49
18.05.2001,1291.96
21.05.2001,1312.83
22.05.2001,1309.38
23.05.2001,1289.05
24.05.2001,1293.17
25.05.2001,1277.89
29.05.2001,1267.93
30.05.2001,1248.08
31.05.2001,1255.82
01.06.2001,1260.67
04.06.2001,1267.11
05.06.2001,1283.57
06.06.2001,1270.03
07.06.2001,1276.96
08.06.2001,1264.96
11.06.2001,1254.39
12.06.2001,1255.85
13.06.2001,1241.60
14.06.2001,1219.87
15.06.2001,1214.36
18.06.2001,1208.43
19.06.2001,1212.58
20.06.2001,1223.14
21.06.2001,1237.04
22.06.2001,1225.35
25.06.2001,1218.60
26.06.2001,1216.76
27.06.2001,1211.07
28.06.2001,1226.20
29.06.2001,1224.38
02.07.2001,1236.72
03.07.2001,1234.45
05.07.2001,1219.24
06.07.2001,1190.59
09.07.2001,1198.78
10.07.2001,1181.52
11.07.2001,1180.18
12.07.2001,1208.14
13.07.2001,1215.68
16.07.2001,1202.45
17.07.2001,1214.44
18.07.2001,1207.71
19.07.2001,1215.02
20.07.2001,1210.85
23.07.2001,1191.03
24.07.2001,1171.65
25.07.2001,1190.49
26.07.2001,1202.93
27.07.2001,1205.82
30.07.2001,1204.52
31.07.2001,1211.23
01.08.2001,1215.93
02.08.2001,1220.75
03.08.2001,1214.35
06.08.2001,1200.48
07.08.2001,1204.40
08.08.2001,1183.53
09.08.2001,1183.43
10.08.2001,1190.16
13.08.2001,1191.29
14.08.2001,1186.73
15.08.2001,1178.02
16.08.2001,1181.66
17.08.2001,1161.97
20.08.2001,1171.41
21.08.2001,1157.26
22.08.2001,1165.31
23.08.2001,1162.09
24.08.2001,1184.93
27.08.2001,1179.21
28.08.2001,1161.51
29.08.2001,1148.56
30.08.2001,1129.03
31.08.2001,1133.58
04.09.2001,1132.94
05.09.2001,1131.74
06.09.2001,1106.40
07.09.2001,1085.78
10.09.2001,1092.54
17.09.2001,1038.77
18.09.2001,1032.74
19.09.2001,1016.10
20.09.2001,984.54
21.09.2001,965.80
24.09.2001,1003.45
25.09.2001,1012.27
26.09.2001,1007.04
27.09.2001,1018.61
28.09.2001,1040.94
01.10.2001,1038.55
02.10.2001,1051.33
03.10.2001,1072.28
04.10.2001,1069.63
05.10.2001,1071.38
08.10.2001,1062.44
09.10.2001,1056.75
10.10.2001,1080.99
11.10.2001,1097.43
12.10.2001,1091.65
15.10.2001,1089.98
16.10.2001,1097.54
17.10.2001,1077.09
18.10.2001,1068.61
19.10.2001,1073.48
22.10.2001,1089.90
23.10.2001,1084.78
24.10.2001,1085.20
25.10.2001,1100.09
26.10.2001,1104.61
29.10.2001,1078.30
30.10.2001,1059.79
31.10.2001,1059.78
01.11.2001,1084.10
02.11.2001,1087.20
05.11.2001,1102.84
06.11.2001,1118.86
07.11.2001,1115.80
08.11.2001,1118.54
09.11.2001,1120.31
12.11.2001,1118.33
13.11.2001,1139.09
14.11.2001,1141.21
15.11.2001,1142.24
16.11.2001,1138.65
19.11.2001,1151.06
20.11.2001,1142.66
21.11.2001,1137.03
23.11.2001,1150.34
26.11.2001,1157.42
27.11.2001,1149.50
28.11.2001,1128.52
29.11.2001,1140.20
30.11.2001,1139.45
03.12.2001,1129.90
04.12.2001,1144.80
05.12.2001,1170.35
06.12.2001,1167.10
07.12.2001,1158.31
10.12.2001,1139.93
11.12.2001,1136.76
12.12.2001,1137.07
13.12.2001,1119.38
14.12.2001,1123.09
17.12.2001,1134.36
18.12.2001,1142.92
19.12.2001,1149.56
20.12.2001,1139.93
21.12.2001,1144.89
24.12.2001,1144.65
26.12.2001,1149.37
27.12.2001,1157.13
28.12.2001,1161.02
31.12.2001,1148.08
02.01.2002,1154.67
03.01.2002,1165.27
04.01.2002,1172.51
07.01.2002,1164.89
08.01.2002,1160.71
09.01.2002,1155.14
10.01.2002,1156.55
11.01.2002,1145.60
14.01.2002,1138.41
15.01.2002,1146.19
16.01.2002,1127.57
17.01.2002,1138.88
18.01.2002,1127.58
22.01.2002,1119.31
23.01.2002,1128.18
24.01.2002,1132.15
25.01.2002,1133.28
28.01.2002,1133.06
29.01.2002,1100.64
30.01.2002,1113.57
31.01.2002,1130.20
01.02.2002,1122.20
04.02.2002,1094.44
05.02.2002,1090.02
06.02.2002,1083.51
07.02.2002,1080.17
08.02.2002,1096.22
11.02.2002,1111.94
12.02.2002,1107.50
13.02.2002,1118.51
14.02.2002,1116.48
15.02.2002,1104.18
19.02.2002,1083.34
20.02.2002,1097.98
21.02.2002,1080.95
22.02.2002,1089.84
25.02.2002,1109.43
26.02.2002,1109.38
27.02.2002,1109.89
28.02.2002,1106.73
01.03.2002,1131.78
04.03.2002,1153.84
05.03.2002,1146.14
06.03.2002,1162.77
07.03.2002,1157.54
08.03.2002,1164.31
11.03.2002,1168.26
12.03.2002,1165.58
13.03.2002,1154.09
14.03.2002,1153.04
15.03.2002,1166.16
18.03.2002,1165.55
19.03.2002,1170.29
20.03.2002,1151.85
21.03.2002,1153.59
22.03.2002,1148.70
25.03.2002,1131.87
26.03.2002,1138.49
27.03.2002,1144.58
28.03.2002,1147.39
01.04.2002,1146.54
02.04.2002,1136.76
03.04.2002,1125.40
04.04.2002,1126.34
05.04.2002,1122.73
08.04.2002,1125.29
09.04.2002,1117.80
10.04.2002,1130.47
11.04.2002,1103.69
12.04.2002,1111.01
15.04.2002,1102.55
16.04.2002,1128.37
17.04.2002,1126.07
18.04.2002,1124.47
19.04.2002,1125.17
22.04.2002,1107.83
23.04.2002,1100.96
24.04.2002,1093.14
25.04.2002,1091.48
26.04.2002,1076.32
29.04.2002,1065.45
30.04.2002,1076.92
01.05.2002,1086.46
02.05.2002,1084.56
03.05.2002,1073.43
06.05.2002,1052.67
07.05.2002,1049.49
08.05.2002,1088.85
09.05.2002,1073.01
10.05.2002,1054.99
13.05.2002,1074.56
14.05.2002,1097.28
15.05.2002,1091.07
16.05.2002,1098.23
17.05.2002,1106.59
20.05.2002,1091.88
21.05.2002,1079.88
22.05.2002,1086.02
23.05.2002,1097.08
24.05.2002,1083.82
28.05.2002,1074.55
29.05.2002,1067.66
30.05.2002,1064.66
31.05.2002,1067.14
03.06.2002,1040.68
04.06.2002,1040.69
05.06.2002,1049.90
06.06.2002,1029.15
07.06.2002,1027.53
10.06.2002,1030.74
11.06.2002,1013.60
12.06.2002,1020.26
13.06.2002,1009.56
14.06.2002,1007.27
17.06.2002,1036.17
18.06.2002,1037.14
19.06.2002,1019.99
20.06.2002,1006.29
21.06.2002,989.14
24.06.2002,992.72
25.06.2002,976.14
26.06.2002,973.53
27.06.2002,990.64
28.06.2002,989.82
01.07.2002,968.65
02.07.2002,948.09
03.07.2002,953.99
05.07.2002,989.03
08.07.2002,976.98
09.07.2002,952.83
10.07.2002,920.47
11.07.2002,927.37
12.07.2002,921.39
15.07.2002,917.93
16.07.2002,900.94
17.07.2002,906.04
18.07.2002,881.56
19.07.2002,847.75
22.07.2002,819.85
23.07.2002,797.70
24.07.2002,843.43
25.07.2002,838.68
26.07.2002,852.84
29.07.2002,898.96
30.07.2002,902.78
31.07.2002,911.62
01.08.2002,884.66
02.08.2002,864.24
05.08.2002,834.60
06.08.2002,859.57
07.08.2002,876.77
08.08.2002,905.46
09.08.2002,908.64
12.08.2002,903.80
13.08.2002,884.21
14.08.2002,919.62
15.08.2002,930.25
16.08.2002,928.77
19.08.2002,950.70
20.08.2002,937.43
21.08.2002,949.36
22.08.2002,962.70
23.08.2002,940.86
26.08.2002,947.95
27.08.2002,934.82
28.08.2002,917.87
29.08.2002,917.80
30.08.2002,916.07
03.09.2002,878.02
04.09.2002,893.40
05.09.2002,879.15
06.09.2002,893.92
09.09.2002,902.96
10.09.2002,909.58
11.09.2002,909.45
12.09.2002,886.91
13.09.2002,889.81
16.09.2002,891.10
17.09.2002,873.52
18.09.2002,869.46
19.09.2002,843.32
20.09.2002,845.39
23.09.2002,833.70
24.09.2002,819.29
25.09.2002,839.66
26.09.2002,854.95
27.09.2002,827.37
30.09.2002,815.28
01.10.2002,847.91
02.10.2002,827.91
03.10.2002,818.95
04.10.2002,800.58
07.10.2002,785.28
08.10.2002,798.55
09.10.2002,776.76
10.10.2002,803.92
11.10.2002,835.32
14.10.2002,841.44
15.10.2002,881.27
16.10.2002,860.02
17.10.2002,879.20
18.10.2002,884.39
21.10.2002,899.72
22.10.2002,890.16
23.10.2002,896.14
24.10.2002,882.50
25.10.2002,897.65
28.10.2002,890.23
29.10.2002,882.15
30.10.2002,890.71
31.10.2002,885.76
01.11.2002,900.96
04.11.2002,908.35
05.11.2002,915.39
06.11.2002,923.76
07.11.2002,902.65
08.11.2002,894.74
11.11.2002,876.19
12.11.2002,882.95
13.11.2002,882.53
14.11.2002,904.27
15.11.2002,909.83
18.11.2002,900.36
19.11.2002,896.74
20.11.2002,914.15
21.11.2002,933.76
22.11.2002,930.55
25.11.2002,932.87
26.11.2002,913.31
27.11.2002,938.87
29.11.2002,936.31
02.12.2002,934.53
03.12.2002,920.75
04.12.2002,917.58
05.12.2002,906.55
06.12.2002,912.23
09.12.2002,892.00
10.12.2002,904.45
11.12.2002,904.96
12.12.2002,901.58
13.12.2002,889.48
16.12.2002,910.40
17.12.2002,902.99
18.12.2002,891.12
19.12.2002,884.25
20.12.2002,895.76
23.12.2002,897.38
24.12.2002,892.47
26.12.2002,889.66
27.12.2002,875.40
30.12.2002,879.39
31.12.2002,879.82
02.01.2003,909.03
03.01.2003,908.59
06.01.2003,929.01
07.01.2003,922.93
08.01.2003,909.93
09.01.2003,927.57
10.01.2003,927.57
13.01.2003,926.26
14.01.2003,931.66
15.01.2003,918.22
16.01.2003,914.60
17.01.2003,901.78
21.01.2003,887.62
22.01.2003,878.36
23.01.2003,887.34
24.01.2003,861.40
27.01.2003,847.48
28.01.2003,858.54
29.01.2003,864.36
30.01.2003,844.61
31.01.2003,855.70
03.02.2003,860.32
04.02.2003,848.20
05.02.2003,843.59
06.02.2003,838.15
07.02.2003,829.69
10.02.2003,835.97
11.02.2003,829.20
12.02.2003,818.68
13.02.2003,817.37
14.02.2003,834.89
18.02.2003,851.17
19.02.2003,845.13
20.02.2003,837.10
21.02.2003,848.17
24.02.2003,832.58
25.02.2003,838.57
26.02.2003,827.55
27.02.2003,837.28
28.02.2003,841.15
03.03.2003,834.81
04.03.2003,821.99
05.03.2003,829.85
06.03.2003,822.10
07.03.2003,828.89
10.03.2003,807.48
11.03.2003,800.73
12.03.2003,804.19
13.03.2003,831.90
14.03.2003,833.27
17.03.2003,862.79
18.03.2003,866.45
19.03.2003,874.02
20.03.2003,875.67
21.03.2003,895.79
24.03.2003,864.23
25.03.2003,874.74
26.03.2003,869.95
27.03.2003,868.52
28.03.2003,863.50
31.03.2003,848.18
01.04.2003,858.48
02.04.2003,880.90
03.04.2003,876.45
04.04.2003,878.85
07.04.2003,879.93
08.04.2003,878.29
09.04.2003,865.99
10.04.2003,871.58
11.04.2003,868.30
14.04.2003,885.23
15.04.2003,890.81
16.04.2003,879.91
17.04.2003,893.58
21.04.2003,892.01
22.04.2003,911.37
23.04.2003,919.02
24.04.2003,911.43
25.04.2003,898.81
28.04.2003,914.84
29.04.2003,917.84
30.04.2003,916.92
01.05.2003,916.30
02.05.2003,930.08
05.05.2003,926.55
06.05.2003,934.39
07.05.2003,929.62
08.05.2003,920.27
09.05.2003,933.41
12.05.2003,945.11
13.05.2003,942.30
14.05.2003,939.28
15.05.2003,946.67
16.05.2003,944.30
19.05.2003,920.77
20.05.2003,919.73
21.05.2003,923.42
22.05.2003,931.87
23.05.2003,933.22
27.05.2003,951.48
28.05.2003,953.22
29.05.2003,949.64
30.05.2003,963.59
02.06.2003,967.00
03.06.2003,971.56
04.06.2003,986.24
05.06.2003,990.14
06.06.2003,987.76
09.06.2003,975.93
10.06.2003,984.84
11.06.2003,997.48
12.06.2003,998.51
13.06.2003,988.61
16.06.2003,1010.74
17.06.2003,1011.66
18.06.2003,1010.09
19.06.2003,994.70
20.06.2003,995.69
23.06.2003,981.64
24.06.2003,983.45
25.06.2003,975.32
26.06.2003,985.82
27.06.2003,976.22
30.06.2003,974.50
01.07.2003,982.32
02.07.2003,993.75
03.07.2003,985.70
07.07.2003,1004.42
08.07.2003,1007.84
09.07.2003,1002.21
10.07.2003,988.70
11.07.2003,998.14
14.07.2003,1003.86
15.07.2003,1000.42
16.07.2003,994.09
17.07.2003,981.73
18.07.2003,993.32
21.07.2003,978.80
22.07.2003,988.11
23.07.2003,988.61
24.07.2003,981.60
25.07.2003,998.68
28.07.2003,996.52
29.07.2003,989.28
30.07.2003,987.49
31.07.2003,990.31
01.08.2003,980.15
04.08.2003,982.82
05.08.2003,965.46
06.08.2003,967.08
07.08.2003,974.12
08.08.2003,977.59
11.08.2003,980.59
12.08.2003,990.35
13.08.2003,984.03
14.08.2003,990.51
15.08.2003,990.67
18.08.2003,999.74
19.08.2003,1002.35
20.08.2003,1000.30
21.08.2003,1003.27
22.08.2003,993.06
25.08.2003,993.71
26.08.2003,996.73
27.08.2003,996.79
28.08.2003,1002.84
29.08.2003,1008.01
02.09.2003,1021.99
03.09.2003,1026.27
04.09.2003,1027.97
05.09.2003,1021.39
08.09.2003,1031.64
09.09.2003,1023.17
10.09.2003,1010.92
11.09.2003,1016.42
12.09.2003,1018.63
15.09.2003,1014.81
16.09.2003,1029.32
17.09.2003,1025.97
18.09.2003,1039.58
19.09.2003,1036.30
22.09.2003,1022.82
23.09.2003,1029.03
24.09.2003,1009.38
25.09.2003,1003.27
26.09.2003,996.85
29.09.2003,1006.58
30.09.2003,995.97
01.10.2003,1018.22
02.10.2003,1020.24
03.10.2003,1029.85
06.10.2003,1034.35
07.10.2003,1039.25
08.10.2003,1033.78
09.10.2003,1038.73
10.10.2003,1038.06
13.10.2003,1045.35
14.10.2003,1049.48
15.10.2003,1046.76
16.10.2003,1050.07
17.10.2003,1039.32
20.10.2003,1044.68
21.10.2003,1046.03
22.10.2003,1030.36
23.10.2003,1033.77
24.10.2003,1028.91
27.10.2003,1031.13
28.10.2003,1046.79
29.10.2003,1048.11
30.10.2003,1046.94
31.10.2003,1050.71
03.11.2003,1059.02
04.11.2003,1053.25
05.11.2003,1051.81
06.11.2003,1058.05
07.11.2003,1053.21
10.11.2003,1047.11
11.11.2003,1046.57
12.11.2003,1058.53
13.11.2003,1058.41
14.11.2003,1050.35
17.11.2003,1043.63
18.11.2003,1034.15
19.11.2003,1042.44
20.11.2003,1033.65
21.11.2003,1035.28
24.11.2003,1052.08
25.11.2003,1053.89
26.11.2003,1058.45
28.11.2003,1058.20
01.12.2003,1070.12
02.12.2003,1066.62
03.12.2003,1064.73
04.12.2003,1069.72
05.12.2003,1061.50
08.12.2003,1069.30
09.12.2003,1060.18
10.12.2003,1059.05
11.12.2003,1071.21
12.12.2003,1074.14
15.12.2003,1068.04
16.12.2003,1075.13
17.12.2003,1076.48
18.12.2003,1089.18
19.12.2003,1088.66
22.12.2003,1092.94
23.12.2003,1096.02
24.12.2003,1094.04
26.12.2003,1095.89
29.12.2003,1109.48
30.12.2003,1109.64
31.12.2003,1111.92
02.01.2004,1108.48
05.01.2004,1122.22
06.01.2004,1123.67
07.01.2004,1126.33
08.01.2004,1131.92
09.01.2004,1121.86
12.01.2004,1127.23
13.01.2004,1121.22
14.01.2004,1130.52
15.01.2004,1132.05
16.01.2004,1139.83
20.01.2004,1138.77
21.01.2004,1147.62
22.01.2004,1143.94
23.01.2004,1141.55
26.01.2004,1155.37
27.01.2004,1144.05
28.01.2004,1128.48
29.01.2004,1134.11
30.01.2004,1131.13
02.02.2004,1135.26
03.02.2004,1136.03
04.02.2004,1126.52
05.02.2004,1128.59
06.02.2004,1142.76
09.02.2004,1139.81
10.02.2004,1145.54
11.02.2004,1157.76
12.02.2004,1152.11
13.02.2004,1145.81
17.02.2004,1156.99
18.02.2004,1151.82
19.02.2004,1147.06
20.02.2004,1144.11
23.02.2004,1140.99
24.02.2004,1139.09
25.02.2004,1143.67
26.02.2004,1144.91
27.02.2004,1144.94
01.03.2004,1155.97
02.03.2004,1149.10
03.03.2004,1151.03
04.03.2004,1154.87
05.03.2004,1156.86
08.03.2004,1147.20
09.03.2004,1140.58
10.03.2004,1123.89
11.03.2004,1106.78
12.03.2004,1120.57
15.03.2004,1104.49
16.03.2004,1110.70
17.03.2004,1123.75
18.03.2004,1122.32
19.03.2004,1109.78
22.03.2004,1095.40
23.03.2004,1093.95
24.03.2004,1091.33
25.03.2004,1109.19
26.03.2004,1108.06
29.03.2004,1122.47
30.03.2004,1127.00
31.03.2004,1126.21
01.04.2004,1132.17
02.04.2004,1141.81
05.04.2004,1150.57
06.04.2004,1148.16
07.04.2004,1140.53
08.04.2004,1139.32
12.04.2004,1145.20
13.04.2004,1129.44
14.04.2004,1128.17
15.04.2004,1128.84
16.04.2004,1134.61
19.04.2004,1135.82
20.04.2004,1118.15
21.04.2004,1124.09
22.04.2004,1139.93
23.04.2004,1140.60
26.04.2004,1135.53
27.04.2004,1138.11
28.04.2004,1122.41
29.04.2004,1113.89
30.04.2004,1107.30
03.05.2004,1117.49
04.05.2004,1119.55
05.05.2004,1121.53
06.05.2004,1113.99
07.05.2004,1098.70
10.05.2004,1087.12
11.05.2004,1095.45
12.05.2004,1097.28
13.05.2004,1096.44
14.05.2004,1095.70
17.05.2004,1084.10
18.05.2004,1091.49
19.05.2004,1088.68
20.05.2004,1089.19
21.05.2004,1093.56
24.05.2004,1095.41
25.05.2004,1113.05
26.05.2004,1114.94
27.05.2004,1121.28
28.05.2004,1120.68
01.06.2004,1121.20
02.06.2004,1124.99
03.06.2004,1116.64
04.06.2004,1122.50
07.06.2004,1140.42
08.06.2004,1142.18
09.06.2004,1131.33
10.06.2004,1136.47
14.06.2004,1125.29
15.06.2004,1132.01
16.06.2004,1133.56
17.06.2004,1132.05
18.06.2004,1135.02
21.06.2004,1130.30
22.06.2004,1134.41
23.06.2004,1144.06
24.06.2004,1140.65
25.06.2004,1134.43
28.06.2004,1133.35
29.06.2004,1136.20
30.06.2004,1140.84
01.07.2004,1128.94
02.07.2004,1125.38
06.07.2004,1116.21
07.07.2004,1118.33
08.07.2004,1109.11
09.07.2004,1112.81
12.07.2004,1114.35
13.07.2004,1115.14
14.07.2004,1111.47
15.07.2004,1106.69
16.07.2004,1101.39
19.07.2004,1100.90
20.07.2004,1108.67
21.07.2004,1093.88
22.07.2004,1096.84
23.07.2004,1086.20
26.07.2004,1084.07
27.07.2004,1094.83
28.07.2004,1095.42
29.07.2004,1100.43
30.07.2004,1101.72
02.08.2004,1106.62
03.08.2004,1099.69
04.08.2004,1098.63
05.08.2004,1080.70
06.08.2004,1063.97
09.08.2004,1065.22
10.08.2004,1079.04
11.08.2004,1075.79
12.08.2004,1063.23
13.08.2004,1064.80
16.08.2004,1079.34
17.08.2004,1081.71
18.08.2004,1095.17
19.08.2004,1091.23
20.08.2004,1098.35
23.08.2004,1095.68
24.08.2004,1096.19
25.08.2004,1104.96
26.08.2004,1105.09
27.08.2004,1107.77
30.08.2004,1099.15
31.08.2004,1104.24
01.09.2004,1105.91
02.09.2004,1118.31
03.09.2004,1113.63
07.09.2004,1121.30
08.09.2004,1116.27
09.09.2004,1118.38
10.09.2004,1123.92
13.09.2004,1125.82
14.09.2004,1128.33
15.09.2004,1120.37
16.09.2004,1123.50
17.09.2004,1128.55
20.09.2004,1122.20
21.09.2004,1129.30
22.09.2004,1113.56
23.09.2004,1108.36
24.09.2004,1110.11
27.09.2004,1103.52
